master_order_id,dist_names,retailer_names,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,R_Rank,F_Rank,M_Rank,RFM_Score,Clust,Customer_Segment
27154,DistName3,RetailerID95,257,9,723.95,3,4,4,60.0,80.0,80.0,3.85,0,Medium Value Customers
27155,DistName7,RetailerID90,257,9,628.01,3,4,4,60.0,80.0,80.0,3.85,0,Medium Value Customers
27156,DistName1,RetailerID20,257,1,415.03,3,1,5,60.0,20.0,100.0,3.58,0,Medium Value Customers
27157,DistName3,RetailerID34,257,5,908.18,3,3,4,60.0,60.0,80.0,3.57,0,Medium Value Customers
27158,DistName7,RetailerID44,257,7,1446.03,3,3,3,60.0,60.0,60.0,3.0,0,Potential-Medium Customers
27159,DistName7,RetailerID86,257,12,1288.79,3,4,3,60.0,80.0,60.0,3.28,0,Medium Value Customers
27160,DistName3,RetailerID8,257,3,707.77,3,2,4,60.0,40.0,80.0,3.29,0,Medium Value Customers
27161,DistName8,RetailerID9,257,2,1242.84,3,1,3,60.0,20.0,60.0,2.44,0,Low Value Customers
27162,DistName3,RetailerID34,257,2,739.98,3,1,4,60.0,20.0,80.0,3.01,0,Medium Value Customers
27163,DistName3,RetailerID91,257,11,3096.26,3,4,1,60.0,80.0,20.0,2.14,3,Low Value Customers
27164,DistName3,RetailerID51,257,5,917.35,3,3,4,60.0,60.0,80.0,3.57,0,Medium Value Customers
27165,DistName6,RetailerID87,257,9,509.0,3,4,5,60.0,80.0,100.0,4.42,0,Top Customers
27166,DistName7,RetailerID81,257,15,5971.28,3,5,1,60.0,100.0,20.0,2.42,2,Low Value Customers
27167,DistName3,RetailerID72,257,6,1148.97,3,3,3,60.0,60.0,60.0,3.0,0,Potential-Medium Customers
27169,DistName3,RetailerID97,257,7,1717.14,3,3,2,60.0,60.0,40.0,2.43,3,Low Value Customers
27170,DistName2,RetailerID5,257,2,531.75,3,1,5,60.0,20.0,100.0,3.58,0,Medium Value Customers
27172,DistName3,RetailerID136,257,1,278.77,3,1,5,60.0,20.0,100.0,3.58,0,Medium Value Customers
27174,DistName3,RetailerID37,257,1,427.95,3,1,5,60.0,20.0,100.0,3.58,0,Medium Value Customers
27176,DistName8,RetailerID95,257,16,2875.77,3,5,1,60.0,100.0,20.0,2.42,3,Low Value Customers
27177,DistName8,RetailerID95,257,10,1607.2,3,4,2,60.0,80.0,40.0,2.71,3,Potential-Medium Customers
27178,DistName3,RetailerID95,257,6,564.18,3,3,5,60.0,60.0,100.0,4.14,0,High Value Customers
27179,DistName1,RetailerID42,257,3,1807.38,3,2,2,60.0,40.0,40.0,2.15,3,Low Value Customers
27180,DistName3,RetailerID79,257,4,717.99,3,2,4,60.0,40.0,80.0,3.29,0,Medium Value Customers
27181,DistName7,RetailerID85,257,4,361.08,3,2,5,60.0,40.0,100.0,3.86,0,Medium Value Customers
27182,DistName3,RetailerID90,256,8,2163.67,3,4,2,60.0,80.0,40.0,2.71,3,Potential-Medium Customers
27183,DistName7,RetailerID85,256,7,1166.34,3,3,3,60.0,60.0,60.0,3.0,0,Potential-Medium Customers
27184,DistName3,RetailerID63,256,4,725.83,3,2,4,60.0,40.0,80.0,3.29,0,Medium Value Customers
27185,DistName9,RetailerID81,256,6,875.73,3,3,4,60.0,60.0,80.0,3.57,0,Medium Value Customers
27186,DistName4,RetailerID94,256,8,1357.53,3,4,3,60.0,80.0,60.0,3.28,0,Medium Value Customers
27187,DistName4,RetailerID35,256,3,234.1,3,2,5,60.0,40.0,100.0,3.86,0,Medium Value Customers
27188,DistName1,RetailerID215,256,4,684.31,3,2,4,60.0,40.0,80.0,3.29,0,Medium Value Customers
27189,DistName7,RetailerID9,256,22,2452.54,3,5,2,60.0,100.0,40.0,2.99,3,Potential-Medium Customers
27190,DistName7,RetailerID83,256,4,914.46,3,2,4,60.0,40.0,80.0,3.29,0,Medium Value Customers
27191,DistName3,RetailerID68,256,5,779.94,3,3,4,60.0,60.0,80.0,3.57,0,Medium Value Customers
27192,DistName3,RetailerID37,256,4,611.48,3,2,4,60.0,40.0,80.0,3.29,0,Medium Value Customers
27193,DistName3,RetailerID27,256,5,1019.34,3,3,3,60.0,60.0,60.0,3.0,0,Potential-Medium Customers
27194,DistName7,RetailerID149,256,3,1568.75,3,2,2,60.0,40.0,40.0,2.15,0,Low Value Customers
27195,DistName1,RetailerID109,256,1,570.01,3,1,5,60.0,20.0,100.0,3.58,0,Medium Value Customers
27198,DistName7,RetailerID94,256,6,1179.49,3,3,3,60.0,60.0,60.0,3.0,0,Potential-Medium Customers
27199,DistName1,RetailerID13,256,1,188.57,3,1,5,60.0,20.0,100.0,3.58,0,Medium Value Customers
27200,DistName1,RetailerID149,256,2,1449.6,3,1,3,60.0,20.0,60.0,2.44,0,Low Value Customers
27201,DistName1,RetailerID149,256,3,514.4,3,2,5,60.0,40.0,100.0,3.86,0,Medium Value Customers
27202,DistName6,RetailerID94,256,7,1237.48,3,3,3,60.0,60.0,60.0,3.0,0,Potential-Medium Customers
27203,DistName7,RetailerID97,256,7,1524.42,3,3,2,60.0,60.0,40.0,2.43,0,Low Value Customers
27204,DistName3,RetailerID86,256,4,414.98,3,2,5,60.0,40.0,100.0,3.86,0,Medium Value Customers
27205,DistName1,RetailerID149,256,2,483.2,3,1,5,60.0,20.0,100.0,3.58,0,Medium Value Customers
27206,DistName8,RetailerID91,256,10,1996.15,3,4,2,60.0,80.0,40.0,2.71,3,Potential-Medium Customers
27207,DistName3,RetailerID74,256,5,1546.33,3,3,2,60.0,60.0,40.0,2.43,0,Low Value Customers
27208,DistName3,RetailerID90,256,3,428.85,3,2,5,60.0,40.0,100.0,3.86,0,Medium Value Customers
27209,DistName3,RetailerID77,256,7,1525.0,3,3,2,60.0,60.0,40.0,2.43,0,Low Value Customers
27210,DistName4,RetailerID91,256,9,1124.42,3,4,3,60.0,80.0,60.0,3.28,0,Medium Value Customers
27211,DistName3,RetailerID80,256,9,1648.16,3,4,2,60.0,80.0,40.0,2.71,3,Potential-Medium Customers
27214,DistName3,RetailerID77,256,2,291.44,3,1,5,60.0,20.0,100.0,3.58,0,Medium Value Customers
27215,DistName3,RetailerID35,256,2,781.05,3,1,4,60.0,20.0,80.0,3.01,0,Medium Value Customers
27216,DistName3,RetailerID95,256,1,305.1,3,1,5,60.0,20.0,100.0,3.58,0,Medium Value Customers
27217,DistName4,RetailerID61,256,4,980.86,3,2,4,60.0,40.0,80.0,3.29,0,Medium Value Customers
27218,DistName6,RetailerID35,256,12,1660.81,3,4,2,60.0,80.0,40.0,2.71,3,Potential-Medium Customers
27219,DistName3,RetailerID72,256,4,975.2,3,2,4,60.0,40.0,80.0,3.29,0,Medium Value Customers
27220,DistName7,RetailerID77,256,12,1948.86,3,4,2,60.0,80.0,40.0,2.71,3,Potential-Medium Customers
27221,DistName8,RetailerID95,256,15,2455.86,3,5,2,60.0,100.0,40.0,2.99,3,Potential-Medium Customers
27222,DistName6,RetailerID87,256,8,420.28,3,4,5,60.0,80.0,100.0,4.42,0,Top Customers
27223,DistName4,RetailerID98,256,2,3042.66,3,1,1,60.0,20.0,20.0,1.3,3,Lost Customers
27224,DistName3,RetailerID37,256,4,1015.28,3,2,3,60.0,40.0,60.0,2.72,0,Potential-Medium Customers
27225,DistName7,RetailerID91,256,9,1088.37,3,4,3,60.0,80.0,60.0,3.28,0,Medium Value Customers
27226,DistName4,RetailerID94,256,11,2605.06,3,4,2,60.0,80.0,40.0,2.71,3,Potential-Medium Customers
27227,DistName4,RetailerID94,256,7,1858.67,3,3,2,60.0,60.0,40.0,2.43,3,Low Value Customers
27228,DistName3,RetailerID44,256,5,1058.38,3,3,3,60.0,60.0,60.0,3.0,0,Potential-Medium Customers
27229,DistName3,RetailerID34,256,3,1420.05,3,2,3,60.0,40.0,60.0,2.72,0,Potential-Medium Customers
27230,DistName8,RetailerID98,256,7,713.95,3,3,4,60.0,60.0,80.0,3.57,0,Medium Value Customers
27232,DistName4,RetailerID94,256,8,2952.76,3,4,1,60.0,80.0,20.0,2.14,3,Low Value Customers
27233,DistName3,RetailerID32,256,3,294.26,3,2,5,60.0,40.0,100.0,3.86,0,Medium Value Customers
27234,DistName7,RetailerID37,256,2,1781.7,3,1,2,60.0,20.0,40.0,1.87,3,Lost Customers
27235,DistName4,RetailerID91,256,10,984.22,3,4,4,60.0,80.0,80.0,3.85,0,Medium Value Customers
27236,DistName3,RetailerID86,256,10,4263.33,3,4,1,60.0,80.0,20.0,2.14,1,Low Value Customers
27237,DistName4,RetailerID97,256,8,855.68,3,4,4,60.0,80.0,80.0,3.85,0,Medium Value Customers
27238,DistName3,RetailerID49,256,4,1235.31,3,2,3,60.0,40.0,60.0,2.72,0,Potential-Medium Customers
27239,DistName1,RetailerID86,256,2,1059.65,3,1,3,60.0,20.0,60.0,2.44,0,Low Value Customers
27240,DistName1,RetailerID79,256,1,571.4,3,1,5,60.0,20.0,100.0,3.58,0,Medium Value Customers
27241,DistName8,RetailerID95,256,25,3431.98,3,5,1,60.0,100.0,20.0,2.42,1,Low Value Customers
27242,DistName8,RetailerID9,256,4,380.04,3,2,5,60.0,40.0,100.0,3.86,0,Medium Value Customers
27243,DistName3,RetailerID68,256,4,1042.98,3,2,3,60.0,40.0,60.0,2.72,0,Potential-Medium Customers
27244,DistName6,RetailerID56,255,7,1117.74,3,3,3,60.0,60.0,60.0,3.0,0,Potential-Medium Customers
27245,DistName7,RetailerID8,255,12,1973.42,3,4,2,60.0,80.0,40.0,2.71,3,Potential-Medium Customers
27246,DistName4,RetailerID94,255,3,1251.84,3,2,3,60.0,40.0,60.0,2.72,0,Potential-Medium Customers
27247,DistName8,RetailerID9,255,5,451.01,3,3,5,60.0,60.0,100.0,4.14,0,High Value Customers
27248,DistName8,RetailerID94,255,14,1484.3,3,5,3,60.0,100.0,60.0,3.56,0,Medium Value Customers
27249,DistName7,RetailerID85,255,10,2091.16,3,4,2,60.0,80.0,40.0,2.71,3,Potential-Medium Customers
27250,DistName3,RetailerID8,255,7,2007.98,3,3,2,60.0,60.0,40.0,2.43,3,Low Value Customers
27251,DistName7,RetailerID81,255,9,1496.95,3,4,2,60.0,80.0,40.0,2.71,0,Potential-Medium Customers
27252,DistName4,RetailerID94,255,3,512.71,3,2,5,60.0,40.0,100.0,3.86,0,Medium Value Customers
27253,DistName3,RetailerID95,255,6,626.2,3,3,4,60.0,60.0,80.0,3.57,0,Medium Value Customers
27254,DistName7,RetailerID90,255,14,1836.28,3,5,2,60.0,100.0,40.0,2.99,3,Potential-Medium Customers
27255,DistName7,RetailerID98,255,20,2945.37,3,5,1,60.0,100.0,20.0,2.42,3,Low Value Customers
27256,DistName3,RetailerID95,255,9,1960.39,3,4,2,60.0,80.0,40.0,2.71,3,Potential-Medium Customers
27257,DistName3,RetailerID79,255,7,1216.54,3,3,3,60.0,60.0,60.0,3.0,0,Potential-Medium Customers
27258,DistName3,RetailerID35,255,5,1254.49,3,3,3,60.0,60.0,60.0,3.0,0,Potential-Medium Customers
27259,DistName8,RetailerID9,255,15,3194.12,3,5,1,60.0,100.0,20.0,2.42,3,Low Value Customers
27260,DistName3,RetailerID5,255,4,983.9,3,2,4,60.0,40.0,80.0,3.29,0,Medium Value Customers
27261,DistName7,RetailerID8,255,16,2858.24,3,5,1,60.0,100.0,20.0,2.42,3,Low Value Customers
27262,DistName8,RetailerID90,255,11,1095.35,3,4,3,60.0,80.0,60.0,3.28,0,Medium Value Customers
27263,DistName7,RetailerID81,255,10,1390.49,3,4,3,60.0,80.0,60.0,3.28,0,Medium Value Customers
27264,DistName3,RetailerID42,255,2,298.3,3,1,5,60.0,20.0,100.0,3.58,0,Medium Value Customers
27265,DistName3,RetailerID68,255,6,1784.08,3,3,2,60.0,60.0,40.0,2.43,3,Low Value Customers
27266,DistName3,RetailerID91,255,4,400.54,3,2,5,60.0,40.0,100.0,3.86,0,Medium Value Customers
27267,DistName3,RetailerID157,255,2,406.52,3,1,5,60.0,20.0,100.0,3.58,0,Medium Value Customers
27268,DistName3,RetailerID20,255,4,929.96,3,2,4,60.0,40.0,80.0,3.29,0,Medium Value Customers
27269,DistName3,RetailerID35,255,2,695.61,3,1,4,60.0,20.0,80.0,3.01,0,Medium Value Customers
27270,DistName7,RetailerID81,255,3,894.84,3,2,4,60.0,40.0,80.0,3.29,0,Medium Value Customers
27271,DistName6,RetailerID79,255,10,969.11,3,4,4,60.0,80.0,80.0,3.85,0,Medium Value Customers
27272,DistName9,RetailerID81,255,5,592.03,3,3,4,60.0,60.0,80.0,3.57,0,Medium Value Customers
27273,DistName1,RetailerID87,255,2,264.2,3,1,5,60.0,20.0,100.0,3.58,0,Medium Value Customers
27274,DistName7,RetailerID80,255,8,2576.95,3,4,2,60.0,80.0,40.0,2.71,3,Potential-Medium Customers
27275,DistName3,RetailerID46,255,10,2222.2,3,4,2,60.0,80.0,40.0,2.71,3,Potential-Medium Customers
27276,DistName7,RetailerID81,255,9,1281.6,3,4,3,60.0,80.0,60.0,3.28,0,Medium Value Customers
27277,DistName4,RetailerID18,255,2,541.15,3,1,5,60.0,20.0,100.0,3.58,0,Medium Value Customers
27278,DistName4,RetailerID98,255,1,1822.9,3,1,2,60.0,20.0,40.0,1.87,3,Lost Customers
27279,DistName6,RetailerID91,255,13,1670.14,3,5,2,60.0,100.0,40.0,2.99,3,Potential-Medium Customers
27280,DistName8,RetailerID9,255,12,2863.84,3,4,1,60.0,80.0,20.0,2.14,3,Low Value Customers
27281,DistName6,RetailerID90,255,2,1097.2,3,1,3,60.0,20.0,60.0,2.44,0,Low Value Customers
27282,DistName3,RetailerID90,255,8,641.74,3,4,4,60.0,80.0,80.0,3.85,0,Medium Value Customers
27283,DistName2,RetailerID5,255,4,894.22,3,2,4,60.0,40.0,80.0,3.29,0,Medium Value Customers
27284,DistName1,RetailerID43,255,1,177.28,3,1,5,60.0,20.0,100.0,3.58,0,Medium Value Customers
27285,DistName3,RetailerID91,255,4,515.42,3,2,5,60.0,40.0,100.0,3.86,0,Medium Value Customers
27286,DistName3,RetailerID99,255,4,257.65,3,2,5,60.0,40.0,100.0,3.86,0,Medium Value Customers
27287,DistName7,RetailerID91,255,15,2549.56,3,5,2,60.0,100.0,40.0,2.99,3,Potential-Medium Customers
27288,DistName1,RetailerID13,255,1,1781.6,3,1,2,60.0,20.0,40.0,1.87,3,Lost Customers
27289,DistName6,RetailerID9,255,4,1089.18,3,2,3,60.0,40.0,60.0,2.72,0,Potential-Medium Customers
27290,DistName1,RetailerID13,255,2,694.32,3,1,4,60.0,20.0,80.0,3.01,0,Medium Value Customers
27291,DistName3,RetailerID8,255,2,230.44,3,1,5,60.0,20.0,100.0,3.58,0,Medium Value Customers
27292,DistName7,RetailerID43,255,6,1607.73,3,3,2,60.0,60.0,40.0,2.43,0,Low Value Customers
27293,DistName3,RetailerID31,255,3,829.28,3,2,4,60.0,40.0,80.0,3.29,0,Medium Value Customers
27294,DistName7,RetailerID77,255,10,3912.39,3,4,1,60.0,80.0,20.0,2.14,1,Low Value Customers
27295,DistName7,RetailerID81,255,7,1284.4,3,3,3,60.0,60.0,60.0,3.0,0,Potential-Medium Customers
27296,DistName1,RetailerID42,255,2,628.06,3,1,4,60.0,20.0,80.0,3.01,0,Medium Value Customers
27297,DistName8,RetailerID9,255,10,3537.88,3,4,1,60.0,80.0,20.0,2.14,1,Low Value Customers
27298,DistName7,RetailerID27,255,5,804.54,3,3,4,60.0,60.0,80.0,3.57,0,Medium Value Customers
27299,DistName3,RetailerID34,255,1,675.0,3,1,4,60.0,20.0,80.0,3.01,0,Medium Value Customers
27300,DistName9,RetailerID81,255,13,2804.13,3,5,1,60.0,100.0,20.0,2.42,3,Low Value Customers
27301,DistName7,RetailerID79,255,10,2499.0,3,4,2,60.0,80.0,40.0,2.71,3,Potential-Medium Customers
27302,DistName3,RetailerID90,255,10,2447.97,3,4,2,60.0,80.0,40.0,2.71,3,Potential-Medium Customers
27303,DistName3,RetailerID49,255,4,770.18,3,2,4,60.0,40.0,80.0,3.29,0,Medium Value Customers
27304,DistName3,RetailerID8,255,6,1406.1,3,3,3,60.0,60.0,60.0,3.0,0,Potential-Medium Customers
27305,DistName3,RetailerID83,255,11,4583.58,3,4,1,60.0,80.0,20.0,2.14,1,Low Value Customers
27306,DistName1,RetailerID186,255,1,61.43,3,1,5,60.0,20.0,100.0,3.58,0,Medium Value Customers
27307,DistName7,RetailerID77,255,4,738.12,3,2,4,60.0,40.0,80.0,3.29,0,Medium Value Customers
27308,DistName7,RetailerID86,255,14,1940.26,3,5,2,60.0,100.0,40.0,2.99,3,Potential-Medium Customers
27309,DistName8,RetailerID52,255,13,1496.49,3,5,2,60.0,100.0,40.0,2.99,0,Potential-Medium Customers
27310,DistName7,RetailerID91,255,19,1933.0,3,5,2,60.0,100.0,40.0,2.99,3,Potential-Medium Customers
27311,DistName6,RetailerID9,255,7,1803.96,3,3,2,60.0,60.0,40.0,2.43,3,Low Value Customers
27312,DistName3,RetailerID8,255,3,410.01,3,2,5,60.0,40.0,100.0,3.86,0,Medium Value Customers
27313,DistName3,RetailerID85,254,9,1076.12,4,4,3,80.0,80.0,60.0,3.43,0,Medium Value Customers
27314,DistName3,RetailerID37,254,2,520.96,4,1,5,80.0,20.0,100.0,3.73,0,Medium Value Customers
27315,DistName3,RetailerID68,254,11,4836.43,4,4,1,80.0,80.0,20.0,2.29,1,Low Value Customers
27316,DistName9,RetailerID95,254,30,6264.6,4,5,1,80.0,100.0,20.0,2.57,2,Potential-Medium Customers
27317,DistName4,RetailerID94,254,8,2888.87,4,4,1,80.0,80.0,20.0,2.29,3,Low Value Customers
27318,DistName6,RetailerID95,254,19,4144.12,4,5,1,80.0,100.0,20.0,2.57,1,Potential-Medium Customers
27319,DistName8,RetailerID9,254,19,3009.0,4,5,1,80.0,100.0,20.0,2.57,3,Potential-Medium Customers
27320,DistName3,RetailerID43,254,3,391.58,4,2,5,80.0,40.0,100.0,4.01,0,High Value Customers
27321,DistName7,RetailerID94,254,30,10374.82,4,5,1,80.0,100.0,20.0,2.57,5,Potential-Medium Customers
27322,DistName3,RetailerID80,254,5,752.36,4,3,4,80.0,60.0,80.0,3.72,0,Medium Value Customers
27323,DistName3,RetailerID95,254,5,606.62,4,3,4,80.0,60.0,80.0,3.72,0,Medium Value Customers
27324,DistName3,RetailerID16,254,3,1308.26,4,2,3,80.0,40.0,60.0,2.87,0,Potential-Medium Customers
27325,DistName4,RetailerID94,254,6,1372.86,4,3,3,80.0,60.0,60.0,3.15,0,Medium Value Customers
27326,DistName6,RetailerID9,254,2,601.39,4,1,4,80.0,20.0,80.0,3.16,0,Medium Value Customers
27327,DistName3,RetailerID83,254,2,285.01,4,1,5,80.0,20.0,100.0,3.73,0,Medium Value Customers
27328,DistName3,RetailerID79,254,11,2747.61,4,4,1,80.0,80.0,20.0,2.29,3,Low Value Customers
27329,DistName3,RetailerID90,254,5,837.45,4,3,4,80.0,60.0,80.0,3.72,0,Medium Value Customers
27330,DistName7,RetailerID81,254,4,817.92,4,2,4,80.0,40.0,80.0,3.44,0,Medium Value Customers
27331,DistName9,RetailerID81,254,4,398.12,4,2,5,80.0,40.0,100.0,4.01,0,High Value Customers
27332,DistName7,RetailerID94,254,5,1217.75,4,3,3,80.0,60.0,60.0,3.15,0,Medium Value Customers
27333,DistName7,RetailerID8,254,20,2327.96,4,5,2,80.0,100.0,40.0,3.14,3,Medium Value Customers
27334,DistName3,RetailerID85,254,4,724.03,4,2,4,80.0,40.0,80.0,3.44,0,Medium Value Customers
27335,DistName1,RetailerID58,254,1,108.24,4,1,5,80.0,20.0,100.0,3.73,0,Medium Value Customers
27336,DistName7,RetailerID83,254,7,908.43,4,3,4,80.0,60.0,80.0,3.72,0,Medium Value Customers
27337,DistName1,RetailerID177,254,2,660.7,4,1,4,80.0,20.0,80.0,3.16,0,Medium Value Customers
27338,DistName6,RetailerID90,254,4,542.86,4,2,5,80.0,40.0,100.0,4.01,0,High Value Customers
27339,DistName4,RetailerID98,254,3,699.21,4,2,4,80.0,40.0,80.0,3.44,0,Medium Value Customers
27340,DistName8,RetailerID95,254,15,3620.23,4,5,1,80.0,100.0,20.0,2.57,1,Potential-Medium Customers
27341,DistName8,RetailerID9,254,4,530.97,4,2,5,80.0,40.0,100.0,4.01,0,High Value Customers
27343,DistName7,RetailerID92,254,9,1963.65,4,4,2,80.0,80.0,40.0,2.86,3,Potential-Medium Customers
27344,DistName6,RetailerID82,254,10,1537.28,4,4,2,80.0,80.0,40.0,2.86,0,Potential-Medium Customers
27345,DistName7,RetailerID95,254,15,3389.59,4,5,1,80.0,100.0,20.0,2.57,1,Potential-Medium Customers
27346,DistName1,RetailerID31,254,3,768.03,4,2,4,80.0,40.0,80.0,3.44,0,Medium Value Customers
27347,DistName3,RetailerID77,254,7,847.64,4,3,4,80.0,60.0,80.0,3.72,0,Medium Value Customers
27348,DistName3,RetailerID95,254,3,1046.21,4,2,3,80.0,40.0,60.0,2.87,0,Potential-Medium Customers
27349,DistName3,RetailerID44,254,6,2134.66,4,3,2,80.0,60.0,40.0,2.58,3,Potential-Medium Customers
27350,DistName6,RetailerID98,254,4,413.88,4,2,5,80.0,40.0,100.0,4.01,0,High Value Customers
27351,DistName3,RetailerID63,254,8,1038.22,4,4,3,80.0,80.0,60.0,3.43,0,Medium Value Customers
27352,DistName4,RetailerID95,254,4,375.2,4,2,5,80.0,40.0,100.0,4.01,0,High Value Customers
27353,DistName6,RetailerID55,254,3,930.86,4,2,4,80.0,40.0,80.0,3.44,0,Medium Value Customers
27354,DistName3,RetailerID86,254,5,1013.52,4,3,3,80.0,60.0,60.0,3.15,0,Medium Value Customers
27355,DistName3,RetailerID67,254,5,1064.37,4,3,3,80.0,60.0,60.0,3.15,0,Medium Value Customers
27356,DistName3,RetailerID214,254,1,255.0,4,1,5,80.0,20.0,100.0,3.73,0,Medium Value Customers
27357,DistName3,RetailerID8,254,10,2274.93,4,4,2,80.0,80.0,40.0,2.86,3,Potential-Medium Customers
27358,DistName4,RetailerID98,254,1,1822.9,4,1,2,80.0,20.0,40.0,2.02,3,Low Value Customers
27359,DistName3,RetailerID85,254,10,1645.75,4,4,2,80.0,80.0,40.0,2.86,0,Potential-Medium Customers
27360,DistName7,RetailerID49,254,8,1537.55,4,4,2,80.0,80.0,40.0,2.86,0,Potential-Medium Customers
27361,DistName4,RetailerID94,253,5,812.66,4,3,4,80.0,60.0,80.0,3.72,0,Medium Value Customers
27362,DistName3,RetailerID85,253,9,1192.87,4,4,3,80.0,80.0,60.0,3.43,0,Medium Value Customers
27363,DistName8,RetailerID90,253,29,5479.93,4,5,1,80.0,100.0,20.0,2.57,1,Potential-Medium Customers
27364,DistName7,RetailerID95,253,23,4729.6,4,5,1,80.0,100.0,20.0,2.57,1,Potential-Medium Customers
27365,DistName7,RetailerID95,253,10,1441.74,4,4,3,80.0,80.0,60.0,3.43,0,Medium Value Customers
27366,DistName3,RetailerID37,253,1,250.0,4,1,5,80.0,20.0,100.0,3.73,0,Medium Value Customers
27367,DistName1,RetailerID13,253,1,142.8,4,1,5,80.0,20.0,100.0,3.73,0,Medium Value Customers
27368,DistName8,RetailerID94,253,30,7107.55,4,5,1,80.0,100.0,20.0,2.57,2,Potential-Medium Customers
27369,DistName7,RetailerID97,253,7,1978.44,4,3,2,80.0,60.0,40.0,2.58,3,Potential-Medium Customers
27370,DistName3,RetailerID37,253,8,1088.9,4,4,3,80.0,80.0,60.0,3.43,0,Medium Value Customers
27371,DistName8,RetailerID91,253,20,2760.75,4,5,1,80.0,100.0,20.0,2.57,3,Potential-Medium Customers
27372,DistName8,RetailerID94,253,22,7439.39,4,5,1,80.0,100.0,20.0,2.57,2,Potential-Medium Customers
27373,DistName8,RetailerID95,253,12,1189.62,4,4,3,80.0,80.0,60.0,3.43,0,Medium Value Customers
27374,DistName7,RetailerID88,253,24,2761.77,4,5,1,80.0,100.0,20.0,2.57,3,Potential-Medium Customers
27375,DistName7,RetailerID94,253,30,6120.7,4,5,1,80.0,100.0,20.0,2.57,2,Potential-Medium Customers
27376,DistName9,RetailerID9,253,15,3116.79,4,5,1,80.0,100.0,20.0,2.57,3,Potential-Medium Customers
27377,DistName7,RetailerID90,253,30,4268.45,4,5,1,80.0,100.0,20.0,2.57,1,Potential-Medium Customers
27378,DistName6,RetailerID68,253,7,956.12,4,3,4,80.0,60.0,80.0,3.72,0,Medium Value Customers
27379,DistName3,RetailerID8,253,1,467.85,4,1,5,80.0,20.0,100.0,3.73,0,Medium Value Customers
27380,DistName9,RetailerID9,252,20,2737.67,4,5,1,80.0,100.0,20.0,2.57,3,Potential-Medium Customers
27381,DistName4,RetailerID79,252,7,2102.62,4,3,2,80.0,60.0,40.0,2.58,3,Potential-Medium Customers
27382,DistName3,RetailerID95,252,22,5578.66,4,5,1,80.0,100.0,20.0,2.57,1,Potential-Medium Customers
27383,DistName3,RetailerID90,252,8,2743.44,4,4,1,80.0,80.0,20.0,2.29,3,Low Value Customers
27384,DistName6,RetailerID77,252,7,1145.29,4,3,3,80.0,60.0,60.0,3.15,0,Medium Value Customers
27386,DistName7,RetailerID95,252,8,1319.55,4,4,3,80.0,80.0,60.0,3.43,0,Medium Value Customers
27387,DistName7,RetailerID94,252,8,2730.59,4,4,1,80.0,80.0,20.0,2.29,3,Low Value Customers
27388,DistName8,RetailerID9,252,22,4902.68,4,5,1,80.0,100.0,20.0,2.57,1,Potential-Medium Customers
27389,DistName6,RetailerID98,252,5,1227.83,4,3,3,80.0,60.0,60.0,3.15,0,Medium Value Customers
27390,DistName6,RetailerID97,252,23,14922.21,4,5,1,80.0,100.0,20.0,2.57,5,Potential-Medium Customers
27391,DistName8,RetailerID95,252,26,5646.37,4,5,1,80.0,100.0,20.0,2.57,1,Potential-Medium Customers
27392,DistName7,RetailerID90,252,6,1373.9,4,3,3,80.0,60.0,60.0,3.15,0,Medium Value Customers
27393,DistName7,RetailerID90,252,12,2239.03,4,4,2,80.0,80.0,40.0,2.86,3,Potential-Medium Customers
27395,DistName6,RetailerID83,252,6,1560.07,4,3,2,80.0,60.0,40.0,2.58,0,Potential-Medium Customers
27396,DistName7,RetailerID98,252,8,1787.05,4,4,2,80.0,80.0,40.0,2.86,3,Potential-Medium Customers
27397,DistName3,RetailerID79,252,6,1261.19,4,3,3,80.0,60.0,60.0,3.15,0,Medium Value Customers
27398,DistName7,RetailerID8,252,11,1193.76,4,4,3,80.0,80.0,60.0,3.43,0,Medium Value Customers
